movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
96563,Paradise Lost 3: Purgatory ,2011,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
96567,"Words, The ",2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
96588,Pitch Perfect ,2012,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
96606,Samsara ,2011,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
96608,Runaway Brain (1995) ,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
96610,Looper ,2012,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
96616,That's My Boy ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96655,Robot & Frank ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
96691,Resident Evil: Retribution ,2012,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
96726,Lola Versus ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
96728,"Master, The ",2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
96737,Dredd ,2012,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
96811,End of Watch ,2012,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
96815,V/H/S ,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
96821,"Perks of Being a Wallflower, The ",2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
96829,"Hunt, The (Jagten) ",2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
96832,Holy Motors ,2012,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False
96861,Taken 2 ,2012,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
96917,House at the End of the Street ,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) ,2002,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
96945,Love Lasts Three Years (L'amour dure trois ans) ,2011,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
96964,"Tall Man, The ",2012,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
96975,LOL ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
97024,Rust and Bone (De rouille et d'os) ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
97168,Marley ,2012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
97172,Frankenweenie ,2012,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
97188,Sinister ,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
97194,"Thing: Terror Takes Shape, The ",1998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
97225,Hotel Transylvania ,2012,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97230,Side by Side ,2012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) ,1960,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
97304,Argo ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
97306,Seven Psychopaths ,2012,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97328,Liberal Arts ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97470,Catch .44 ,2011,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
97643,[REC]³ 3 Génesis ,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) ,2012,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97701,Paranormal Activity 4 ,2012,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
97742,Alex Cross ,2012,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
97752,Cloud Atlas ,2012,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
97757,'Hellboy': The Seeds of Creation ,2004,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
97785,Silent Hill: Revelation 3D ,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
97836,Here Comes the Boom ,2012,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97858,Mental ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97860,Killing Them Softly ,2012,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
97866,"Imposter, The ",2012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
97870,"Sessions, The (Surrogate, The) ",2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97904,Smashed ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97913,Wreck-It Ralph ,2012,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97921,Silver Linings Playbook ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97923,Flight ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97936,Anna Karenina ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
97938,Life of Pi ,2012,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
97950,"Man with the Iron Fists, The ",2012,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97988,"Bay, The ",2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
98061,Himizu ,2011,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
98083,Jackass 3.5 ,2011,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
98122,Indie Game: The Movie ,2012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
98124,"Batman: The Dark Knight Returns, Part 1 ",2012,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
98154,Lincoln ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
98160,Nature Calls ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98175,Vamps ,2012,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
98203,"Twilight Saga: Breaking Dawn - Part 2, The ",2012,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False
98230,10 Years ,2011,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
98239,Red Dawn ,2012,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
98243,Rise of the Guardians ,2012,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
98279,"Fantastic Fear of Everything, A ",2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98296,Deadfall ,2012,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
98361,Byzantium ,2012,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
98491,Paperman ,2012,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
98499,"Fearless Hyena, The (Xiao quan guai zhao) ",1979,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) ,1980,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98585,Hitchcock ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
98604,From Up on Poppy Hill (Kokuriko-zaka kara) ,2011,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
98607,Redline ,2009,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) ,1983,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
98633,My Lucky Stars (Fuk sing go jiu) ,1985,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98697,"Money Money Money (L'aventure, c'est l'aventure) ",1972,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A ",2012,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98809,"Hobbit: An Unexpected Journey, The ",2012,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
98836,Hyde Park on Hudson ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
98908,How to Make Love to a Woman ,2010,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
98961,Zero Dark Thirty ,2012,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
99005,Fire with Fire ,2012,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
99007,Warm Bodies ,2013,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
99030,Wrong ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
99087,Playing for Keeps ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
99106,"Guilt Trip, The ",2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99112,Jack Reacher ,2012,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
99114,Django Unchained ,2012,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
99117,This Is 40 ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
99122,I Bought a Vampire Motorcycle ,1990,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
99130,Ice Cream Man ,1995,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
99145,"Impossible, The (Imposible, Lo) ",2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
99149,"Misérables, Les ",2012,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
99191,Campfire Tales ,1997,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
99415,Parental Guidance ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99437,John Dies at the End ,2012,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
99532,"Misérables, Les ",2000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
99574,Promised Land ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
99636,English Vinglish ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
99638,Fish Story (Fisshu sutôrî) ,2009,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99721,Texas Chainsaw 3D ,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
99728,Gangster Squad ,2013,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
99750,"Iceman, The ",2012,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
99764,It's Such a Beautiful Day ,2012,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
99813,"Batman: The Dark Knight Returns, Part 2 ",2013,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99846,Everything or Nothing: The Untold Story of 007 ,2012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
99853,Codependent Lesbian Space Alien Seeks Same ,2011,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
99910,"Last Stand, The ",2013,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
99917,Upstream Color ,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
99992,Shadow Dancer ,2012,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
100044,Human Planet ,2011,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
100068,Comme un chef ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100083,Movie 43 ,2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100106,"Pervert's Guide to Ideology, The ",2012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
100159,Sightseers ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100163,Hansel & Gretel: Witch Hunters ,2013,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
100194,Jim Jefferies: Fully Functional (EPIX) ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100226,Why Stop Now ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
100277,Tabu ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
100302,Upside Down ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
100304,"Liability, The ",2012,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100306,Angst  ,1983,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
100326,Stand Up Guys ,2012,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100383,Side Effects ,2013,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
100390,Identity Thief ,2013,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100397,"ABCs of Death, The ",2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
100487,Beautiful Creatures ,2013,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
100498,"Good Day to Die Hard, A ",2013,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
100507,21 and Over ,2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100527,Safe Haven ,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
100553,Frozen Planet ,2011,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
100556,"Act of Killing, The ",2012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
100579,Universal Soldier: Day of Reckoning ,2012,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
100611,Escape from Planet Earth ,2013,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
100714,Before Midnight ,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
100737,Snitch ,2013,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
100810,Dark Skies ,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
100843,Oh Boy (A Coffee in Berlin) ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) ,2013,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
100906,Maniac Cop 2 ,1990,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
101025,Jack the Giant Slayer ,2013,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
101070,Wadjda ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) ",2010,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101074,"Legend of Sleepy Hollow, The ",1949,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
101076,G.I. Joe: Retaliation ,2013,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
101088,Stoker ,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
101112,Oz the Great and Powerful ,2013,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
101142,"Croods, The ",2013,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101283,"Incredible Burt Wonderstone, The ",2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101360,"Call, The ",2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
101362,Olympus Has Fallen ,2013,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
101415,"First Time, The ",2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
101423,Mezzo Forte ,1998,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101525,"Place Beyond the Pines, The ",2012,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
101529,"Brass Teapot, The ",2012,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
101531,Phil Spector ,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
101577,"Host, The ",2013,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
101612,Admission ,2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
101739,Evil Dead ,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
101741,Trance ,2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
101765,"Perfect Plan, A (Plan parfait, Un) ",2012,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
101864,Oblivion ,2013,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
101884,Dark Tide ,2012,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
101895,42 ,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
101962,Wolf Children (Okami kodomo no ame to yuki) ,2012,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
101973,Disconnect ,2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
102007,"Invincible Iron Man, The ",2007,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102025,Yongary: Monster from the Deep ,1967,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
102033,Pain & Gain ,2013,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
102058,Hulk Vs. ,2009,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102066,Resolution ,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
102070,Grabbers ,2012,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
102084,Justice League: Doom (2012) ,,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
102088,"Grandmaster, The (Yi dai zong shi) ",2013,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
102123,This Is the End ,2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102125,Iron Man 3 ,2013,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
102165,"English Teacher, The ",2013,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102194,Mud ,2012,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
102217,Bill Hicks: Revelations ,1993,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102278,Pawn ,2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
102338,Shaolin Temple (Shao Lin si) ,1976,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102378,Syrup ,2013,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102407,"Great Gatsby, The ",2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102445,Star Trek Into Darkness ,2013,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
102481,"Internship, The ",2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102590,Darkon ,2006,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
102602,Mimino ,1977,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) ,1973,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102684,Only God Forgives ,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
102686,"Hangover Part III, The ",2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102716,"Fast & Furious 6 (Fast and the Furious 6, The) ",2013,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
102720,Epic ,2013,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
102735,Captain America ,1979,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) ,2003,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
102747,"Rink, The ",1916,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102749,Captain America II: Death Too Soon ,1979,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
102760,Down Terrace ,2009,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
102800,Frances Ha ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102802,"Lords of Salem, The ",2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
102819,Behind the Candelabra ,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty ,2000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
102852,With Great Power: The Stan Lee Story ,2012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
102880,After Earth ,2013,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
102903,Now You See Me ,2013,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
102984,Inhuman Resources (Redd Inc.) ,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
102993,"Way, Way Back, The ",2013,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
103027,Much Ado About Nothing ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
103042,Man of Steel ,2013,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
103048,"Kings of Summer, The ",2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103075,"Purge, The ",2013,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
103085,Rapture-Palooza ,2013,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
103107,20 Feet from Stardom (Twenty Feet from Stardom) ,2013,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
103137,"Bling Ring, The ",2013,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
103141,Monsters University ,2013,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103171,Schlussmacher ,2013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103210,Fullmetal Alchemist: The Sacred Star of Milos ,2011,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103219,Maniac ,2012,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
103221,Not Suitable for Children ,2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
103228,Pacific Rim ,2013,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
103233,LEGO Batman: The Movie - DC Heroes Unite ,2013,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103235,"Best Offer, The (Migliore offerta, La) ",2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
103245,Adam and Eve (National Lampoon's Adam & Eve) ,2005,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
103249,World War Z ,2013,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
103253,Elysium ,2013,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
103335,Despicable Me 2 ,2013,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
103339,White House Down ,2013,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
103341,"World's End, The ",2013,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
103366,Redemption (Hummingbird) ,2013,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
103372,"Heat, The ",2013,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
103384,"Lone Ranger, The ",2013,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
103449,Passion ,2012,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
103483,V/H/S/2 ,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
103502,"Knot, The ",2012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
103539,The Spectacular Now ,2013,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
103543,"Lifeguard, The ",2013,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
103596,Sharknado ,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
103602,Craig Ferguson: I'm Here To Help ,2013,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
103606,Stuck in Love ,2012,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
103609,Class Act ,1992,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103624,Fruitvale Station ,2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
103655,R.I.P.D. ,2013,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
103685,"Field in England, A ",2013,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
103688,"Conjuring, The ",2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
103755,Turbo ,2013,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
103772,"Wolverine, The ",2013,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
